Index,Date,Time,Counter,FbLoad,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Total Strain (-),Strain Alum,Strain Machine,Chain,Stress [MPa],Deviatoric Stress [Mpa],Strain Ax. [%],Strain Ax [-],Strain Al. [%],Strain Al. [-],Strain Machine [%],Strain Machine [-],Strain Rad. [%],Strain Vol. [%],Gemidd,IFlow,Ipress [Mpa],IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
5169,44958.47897,5168.536413,58679500,39.592485,0.451321,0.456186,75.914196,1.885418,-0.549575,-0.544771,0.00544835,0.001534237,0.003914113,19.912166,107.414885,104.414885,0.739665,0.00739665,0.149164121,0.001491641,0.590500879,0.005905009,0,0.739665,-0.547072,0.02328,3,0,0,3,83.7154,0,-1.5,0
5170,44958.47898,5169.536413,58679501,39.351811,0.450497,0.455422,75.694064,1.883446,-0.550416,-0.54556,0.005436707,0.001529789,0.003906919,19.912166,107.102473,104.102473,0.738488,0.00738488,0.148717819,0.001487178,0.589770181,0.005897702,0,0.738488,-0.54795,0.02206,3,0,0,3,83.7154,0,-1.5,0
5171,44958.47899,5170.536413,58679502,39.092017,0.449618,0.454571,75.370654,1.88246,-0.55143,-0.546611,0.005421957,0.001523252,0.003898705,19.912166,106.684426,103.684426,0.737086,0.00737086,0.148120609,0.001481206,0.588965391,0.005889654,0,0.737086,-0.548925,0.02047,3,0,0,3,83.7154,0,-1.5,0
5172,44958.47901,5171.536413,58679503,38.651246,0.448138,0.453037,74.949114,1.88246,-0.552826,-0.548091,0.005401414,0.001514733,0.003886681,19.912166,106.072403,103.072403,0.73491,0.0073491,0.14724629,0.001472463,0.58766371,0.005876637,0,0.73491,-0.55045,0.02024,3,0,0,3,83.7154,0,-1.5,0
5173,44958.47902,5172.536413,58679504,38.288953,0.44695,0.451859,74.63638,1.881474,-0.554028,-0.549077,0.005385786,0.001508413,0.003877373,19.912166,105.620048,102.620048,0.733409,0.00733409,0.146600069,0.001466001,0.586808931,0.005868089,0,0.733409,-0.551451,0.02064,3,0,0,3,83.7154,0,-1.5,0
5174,44958.47903,5173.536413,58679505,38.004401,0.44603,0.450924,74.386227,1.880488,-0.554841,-0.549931,0.005373879,0.001503357,0.003870522,19.912166,105.251371,102.251371,0.732097,0.00732097,0.146073387,0.001460734,0.586023613,0.005860236,0,0.732097,-0.552423,0.02169,3,0,0,3,83.7154,0,-1.5,0
5175,44958.47904,5174.536413,58679506,37.766998,0.445323,0.450145,74.157624,1.879502,-0.555605,-0.55072,0.005362786,0.001498737,0.003864049,19.912166,104.932953,101.932953,0.731032,0.00731032,0.145618504,0.001456185,0.585413496,0.005854135,0,0.731032,-0.553169,0.02235,3,0,0,3,83.7154,0,-1.5,0
5176,44958.47905,5175.536413,58679507,37.563708,0.444723,0.449507,73.986724,1.878516,-0.556151,-0.551279,0.005354893,0.001495283,0.00385961,19.912166,104.69244,101.69244,0.730189,0.00730189,0.145274914,0.001452749,0.584914086,0.005849141,0,0.730189,-0.553743,0.02232,3,0,0,3,83.7154,0,-1.5,0
5177,44958.47906,5176.536413,58679508,36.775825,0.442215,0.447031,72.788612,1.874571,-0.560112,-0.555651,0.005295371,0.001471069,0.003824303,19.912166,103.196713,100.196713,0.724973,0.00724973,0.143138161,0.001431382,0.581834839,0.005818348,0,0.724973,-0.557512,0.02212,3,0,0,3,83.7154,0,-1.5,0
5178,44958.47907,5177.536413,58679509,36.225179,0.439828,0.444439,72.782108,1.874571,-0.560758,-0.556275,0.0052863,0.001470937,0.003815363,19.912166,102.934482,99.934482,0.723299,0.00723299,0.142763546,0.001427635,0.580535454,0.005805355,0,0.723299,-0.558456,0.02476,3,0,0,3,83.7154,0,-1.5,0
5179,44958.47909,5178.536413,58679510,36.392928,0.440315,0.444658,72.904582,1.874571,-0.560374,-0.555914,0.005291621,0.001473413,0.003818209,19.912166,103.131977,100.131977,0.723693,0.00723693,0.143045681,0.001430457,0.580647319,0.005806473,0,0.723693,-0.558252,0.02499,3,0,0,3,83.7154,0,-1.5,0
5180,44958.4791,5179.536413,58679511,36.280474,0.440318,0.444655,72.657097,1.874571,-0.560773,-0.556144,0.005287129,0.001468411,0.003818718,19.912166,102.867611,99.867611,0.723512,0.00723512,0.142668016,0.00142668,0.580843984,0.00580844,0,0.723512,-0.55843,0.024,3,0,0,3.1,83.7154,0,-1.5,0
5181,44958.47911,5180.536413,58679512,35.673323,0.438427,0.443224,72.109916,1.873585,-0.562638,-0.557853,0.0052616,0.001457352,0.003804248,19.912166,102.077227,99.077227,0.720928,0.00720928,0.141538896,0.001415389,0.579389104,0.005793891,0,0.720928,-0.560199,0.02334,3,0,0,3,83.7154,0,-1.5,0
5182,44958.47912,5181.536413,58679513,35.278821,0.437068,0.441801,71.743235,1.871613,-0.56394,-0.559135,0.005243143,0.001449942,0.003793201,19.912166,101.538972,98.538972,0.719067,0.00719067,0.14076996,0.0014077,0.57829704,0.00578297,0,0.719067,-0.561491,0.02371,3,0,0,3,83.7154,0,-1.5,0
5183,44958.47913,5182.536413,58679514,34.953293,0.436014,0.440749,71.474419,1.871613,-0.564909,-0.560121,0.005229179,0.001444509,0.00378467,19.912166,101.138211,98.138211,0.717582,0.00717582,0.140197444,0.001401974,0.577384556,0.005773846,0,0.717582,-0.56253,0.02438,3,0,0,3,83.7154,0,-1.5,0
5184,44958.47914,5183.536413,58679515,34.725787,0.435177,0.43991,71.256914,1.869641,-0.565697,-0.56091,0.005217914,0.001440113,0.003777801,19.912166,100.830706,97.830706,0.7165,0.007165,0.139758151,0.001397582,0.576741849,0.005767418,0,0.7165,-0.563299,0.02421,3,0,0,3,83.7154,0,-1.5,0
5185,44958.47916,5184.536413,58679516,34.493969,0.434509,0.439123,71.054266,1.870627,-0.566406,-0.5616,0.005207921,0.001436017,0.003771904,19.912166,100.540587,97.540587,0.71551,0.0071551,0.139343696,0.001393437,0.576166304,0.005761663,0,0.71551,-0.563981,0.02406,3,0,0,3,83.7154,0,-1.5,0
5186,44958.47917,5185.536413,58679517,34.306115,0.433749,0.438424,70.850669,1.868655,-0.567103,-0.562488,0.0051966,0.001431903,0.003764697,19.912166,100.252916,97.252916,0.714435,0.00714435,0.138932737,0.001389327,0.575502263,0.005755023,0,0.714435,-0.564722,0.02357,3,0,0,3,83.7154,0,-1.5,0
5187,44958.47918,5186.536413,58679518,34.06803,0.433016,0.437698,70.662424,1.868655,-0.56786,-0.563276,0.005185564,0.001428098,0.003757466,19.912166,99.978799,96.978799,0.713489,0.00713489,0.138541141,0.001385411,0.574947859,0.005749479,0,0.713489,-0.565548,0.02305,3,0,0,3,83.7154,0,-1.5,0
5188,44958.47919,5187.536413,58679519,33.864226,0.432364,0.437087,70.486819,1.868655,-0.568493,-0.563769,0.005177521,0.001424549,0.003752972,19.912166,99.733119,96.733119,0.71247,0.0071247,0.13819017,0.001381902,0.57427983,0.005742798,0,0.71247,-0.566144,0.02148,3,0,0,3,83.7154,0,-1.5,0
5189,44958.4792,5188.536413,58679520,33.561412,0.431485,0.436174,70.06279,1.866683,-0.569969,-0.565281,0.005156179,0.00141598,0.003740199,19.912166,99.225605,96.225605,0.710667,0.00710667,0.13746515,0.001374652,0.57320185,0.005732019,0,0.710667,-0.567524,0.01995,3,0,0,3,83.7154,0,-1.5,0
5190,44958.47921,5189.536413,58679521,32.663671,0.428452,0.433029,69.247042,1.86471,-0.572762,-0.568108,0.005116036,0.001399493,0.003716543,19.912166,98.022303,95.022303,0.706468,0.00706468,0.135746147,0.001357461,0.570721853,0.005707219,0,0.706468,-0.57038,0.02258,3,0,0,3,83.7154,0,-1.5,0
5191,44958.47923,5190.536413,58679522,32.240117,0.426734,0.431332,68.911057,1.863724,-0.574043,-0.569324,0.0050982,0.001392703,0.003705497,19.912166,97.483668,94.483668,0.704414,0.00704414,0.134976669,0.001349767,0.569437331,0.005694373,0,0.704414,-0.571766,0.02412,3,0,0,3,83.7154,0,-1.5,0
5192,44958.47924,5191.536413,58679523,32.210803,0.426635,0.431151,68.886659,1.863724,-0.57411,-0.569686,0.005095136,0.00139221,0.003702926,19.912166,97.458968,94.458968,0.70429,0.0070429,0.134941383,0.001349414,0.569348617,0.005693486,0,0.70429,-0.571845,0.02504,3,0,0,3,83.7154,0,-1.5,0
5193,44958.47925,5192.536413,58679524,32.097384,0.42635,0.430894,68.776242,1.862738,-0.574505,-0.570015,0.005089964,0.001389978,0.003699986,19.912166,97.313158,94.313158,0.703794,0.00703794,0.134733083,0.001347331,0.569060917,0.005690609,0,0.703794,-0.572177,0.02264,3,0,0,3.1,83.7154,0,-1.5,0
5194,44958.47926,5193.536413,58679525,31.908008,0.425763,0.430268,68.583339,1.861752,-0.575186,-0.570606,0.005080879,0.00138608,0.003694799,19.912166,97.046696,94.046696,0.702815,0.00702815,0.134352423,0.001343524,0.568462577,0.005684626,0,0.702815,-0.57288,0.02195,3,0,0,3,83.7154,0,-1.5,0
5195,44958.47927,5194.536413,58679526,31.711878,0.425053,0.429645,68.4215,1.862738,-0.57584,-0.571099,0.005072686,0.001382809,0.003689877,19.912166,96.817234,93.817234,0.701933,0.00701933,0.13402462,0.001340246,0.56790838,0.005679084,0,0.701933,-0.573527,0.02119,3,0,0,3.1,83.7154,0,-1.5,0
5196,44958.47928,5195.536413,58679527,31.499049,0.424379,0.428946,68.201791,1.861752,-0.57658,-0.571954,0.005061293,0.001378369,0.003682924,19.912166,96.515754,93.515754,0.700834,0.00700834,0.133593934,0.001335939,0.567240066,0.005672401,0,0.700834,-0.574276,0.02105,3,0,0,3,83.7154,0,-1.5,0
5197,44958.47929,5196.536413,58679528,31.225063,0.423403,0.428025,67.943292,1.861752,-0.57751,-0.572907,0.005047843,0.001373144,0.003674699,19.912166,96.149273,93.149273,0.699467,0.00699467,0.13307039,0.001330704,0.56639661,0.005663966,0,0.699467,-0.575218,0.02122,3,0,0,3,83.7154,0,-1.5,0
5198,44958.47931,5197.536413,58679529,30.966347,0.422557,0.427216,67.735579,1.860766,-0.578244,-0.57363,0.005037436,0.001368946,0.003668489,19.912166,95.842107,92.842107,0.698492,0.00698492,0.132631581,0.001326316,0.565860419,0.005658604,0,0.698492,-0.575893,0.02151,3,0,0,3,83.7154,0,-1.5,0
5199,44958.47932,5198.536413,58679530,30.790288,0.421877,0.426568,67.545635,1.85978,-0.578924,-0.574288,0.005027879,0.001365108,0.003662771,19.912166,95.584602,92.584602,0.697498,0.00697498,0.132263717,0.001322637,0.565234283,0.005652343,0,0.697498,-0.57664,0.022,3,0,0,3,83.7154,0,-1.5,0
5200,44958.47933,5199.536413,58679531,29.814779,0.418481,0.423339,66.405424,1.854849,-0.583047,-0.578397,0.004969079,0.001342064,0.003627015,19.912166,94.064296,91.064296,0.692165,0.00692165,0.130091851,0.001300919,0.562073149,0.005620731,0,0.692165,-0.580506,0.02177,3,0,0,3,83.7154,0,-1.5,0
5201,44958.47934,5200.536413,58679532,29.168748,0.416103,0.420931,65.988521,1.853863,-0.584613,-0.579711,0.004948507,0.001333638,0.003614869,19.912166,93.356208,90.356208,0.689414,0.00689414,0.129080297,0.001290803,0.560333703,0.005603337,0,0.689414,-0.582248,0.02195,3,0,0,3,83.7154,0,-1.5,0
5202,44958.47935,5201.536413,58679533,29.521221,0.4169,0.421229,66.423299,1.854849,-0.583527,-0.579383,0.004958607,0.001342425,0.003616182,19.912166,93.934744,90.934744,0.690462,0.00690462,0.129906777,0.001299068,0.560555223,0.005605552,0,0.690462,-0.581472,0.02221,3,0,0,3,83.7154,0,-1.5,0
5203,44958.47936,5202.536413,58679534,29.676775,0.417605,0.42168,66.526023,1.854849,-0.583137,-0.578922,0.004964686,0.001344501,0.003620185,19.912166,94.120533,91.120533,0.691028,0.00691028,0.13017219,0.001301722,0.56085581,0.005608558,0,0.691028,-0.581118,0.0216,3,0,0,3,83.7154,0,-1.5,0
5204,44958.47938,5203.536413,58679535,29.150348,0.416279,0.421018,65.831892,1.853863,-0.585183,-0.5805,0.0049388,0.001330473,0.003608327,19.912166,93.210361,90.210361,0.688841,0.00688841,0.128871944,0.001288719,0.559969056,0.005599691,0,0.688841,-0.582686,0.02027,3,0,0,3,83.7154,0,-1.5,0
5205,44958.47939,5204.536413,58679536,28.383811,0.413527,0.418362,65.157303,1.850905,-0.587627,-0.582867,0.004904436,0.001316839,0.003587597,19.912166,92.230077,89.230077,0.685329,0.00685329,0.127471539,0.001274715,0.557857461,0.005578575,0,0.685329,-0.585107,0.02122,3,0,0,2.9,83.7154,0,-1.5,0
5206,44958.4794,5205.536413,58679537,27.925962,0.411904,0.416675,64.733746,1.849919,-0.589086,-0.58428,0.004883921,0.001308279,0.003575643,19.912166,91.6182,88.6182,0.683107,0.00683107,0.126597429,0.001265974,0.556509571,0.005565096,0,0.683107,-0.586669,0.02241,3,0,0,3,83.7154,0,-1.5,0
5207,44958.47941,5206.536413,58679538,27.618013,0.410839,0.415542,64.475487,1.847947,-0.590009,-0.585266,0.004870286,0.001303059,0.003567226,19.912166,91.230497,88.230497,0.681669,0.00681669,0.126043567,0.001260436,0.555625433,0.005556254,0,0.681669,-0.587643,0.02464,3,0,0,3,83.7154,0,-1.5,0
5208,44958.47942,5207.536413,58679539,27.441484,0.410267,0.414994,64.332159,1.847947,-0.590556,-0.585792,0.004862621,0.001300163,0.003562459,19.912166,91.0349,88.0349,0.68099,0.0068099,0.125764143,0.001257641,0.555225857,0.005552259,0,0.68099,-0.588144,0.02522,3,0,0,3,83.7154,0,-1.5,0
5209,44958.47943,5208.536413,58679540,27.282858,0.409828,0.414499,64.194404,1.847947,-0.590979,-0.586318,0.004855843,0.001297379,0.003558464,19.912166,90.833732,87.833732,0.680243,0.00680243,0.12547676,0.001254768,0.55476624,0.005547662,0,0.680243,-0.588687,0.02484,3,0,0,3,83.7154,0,-1.5,0
5210,44958.47944,5209.536413,58679541,27.119155,0.409261,0.414009,64.056768,1.847947,-0.591627,-0.586844,0.004847457,0.001294597,0.00355286,19.912166,90.635008,87.635008,0.679453,0.00679453,0.125192869,0.001251929,0.554260131,0.005542601,0,0.679453,-0.589255,0.02415,3,0,0,3,83.7154,0,-1.5,0
5211,44958.47946,5210.536413,58679542,26.936018,0.408683,0.413423,63.896336,1.847947,-0.592143,-0.587501,0.004839079,0.001291355,0.003547724,19.912166,90.418318,87.418318,0.678715,0.00678715,0.124883311,0.001248833,0.553831689,0.005538317,0,0.678715,-0.589737,0.01911,3,0,0,3,83.7154,0,-1.5,0
5212,44958.47947,5211.536413,58679543,26.758706,0.408066,0.412734,63.712807,1.846961,-0.592822,-0.588126,0.004829764,0.001287645,0.003542119,19.912166,90.157018,87.157018,0.677754,0.00677754,0.124510026,0.0012451,0.553243974,0.00553244,0,0.677754,-0.590386,0.01809,3,0,0,3,83.7154,0,-1.5,0
5213,44958.47948,5212.536413,58679544,26.554848,0.407415,0.41207,63.534304,1.846961,-0.59343,-0.588816,0.004820493,0.001284038,0.003536455,19.912166,89.895058,86.895058,0.676741,0.00676741,0.124135797,0.001241358,0.552605203,0.005526052,0,0.676741,-0.591119,0.01899,3,0,0,3,83.7154,0,-1.5,0
5214,44958.47949,5213.536413,58679545,26.352833,0.406714,0.411373,63.325732,1.844988,-0.594208,-0.589408,0.004810707,0.001279823,0.003530885,19.912166,89.618788,86.618788,0.675867,0.00675867,0.123741126,0.001237411,0.552125874,0.005521259,0,0.675867,-0.591816,0.02174,3,0,0,3,83.7154,0,-1.5,0
5215,44958.4795,5214.536413,58679546,26.108936,0.40589,0.410552,63.110324,1.844988,-0.594992,-0.590263,0.004799,0.001275469,0.003523531,19.912166,89.302614,86.302614,0.67453,0.0067453,0.123289449,0.001232894,0.551240551,0.005512406,0,0.67453,-0.592681,0.02169,3,0,0,3,83.7154,0,-1.5,0
5216,44958.47951,5215.536413,58679547,25.772762,0.404765,0.409397,62.753292,1.843016,-0.596266,-0.591577,0.004780514,0.001268254,0.003512261,19.912166,88.820185,85.820185,0.67282,0.0067282,0.122600264,0.001226003,0.550219736,0.005502197,0,0.67282,-0.593864,0.01989,3,0,0,3,83.7154,0,-1.5,0
5217,44958.47953,5216.536413,58679548,25.421392,0.403551,0.408108,62.420505,1.84203,-0.597527,-0.593024,0.004761171,0.001261528,0.003499644,19.912166,88.336535,85.336535,0.671099,0.00671099,0.121909336,0.001219093,0.549189664,0.005491897,0,0.671099,-0.59519,0.01778,3,0,0,3,83.7154,0,-1.5,0
5218,44958.47954,5217.536413,58679549,25.13083,0.402584,0.407065,62.164596,1.841044,-0.598388,-0.593911,0.004748686,0.001256356,0.00349233,19.912166,87.974049,84.974049,0.669604,0.00669604,0.121391499,0.001213915,0.548212501,0.005482125,0,0.669604,-0.59615,0.01789,3,0,0,2.9,83.7154,0,-1.5,0
5219,44958.47955,5218.536413,58679550,24.885491,0.401658,0.406234,61.942203,1.839072,-0.599289,-0.594766,0.004736143,0.001251861,0.003484282,19.912166,87.654245,84.654245,0.668431,0.00668431,0.120934636,0.001209346,0.547496364,0.005474964,0,0.668431,-0.596927,0.01818,3,0,0,2.9,83.7154,0,-1.5,0
5220,44958.47956,5219.536413,58679551,24.683809,0.4009,0.405475,61.747499,1.838086,-0.599982,-0.595423,0.0047265,0.001247926,0.003478574,19.912166,87.37981,84.37981,0.667342,0.00667342,0.120542586,0.001205426,0.546799414,0.005467994,0,0.667342,-0.597698,0.01937,3,0,0,3,83.7154,0,-1.5,0
5221,44958.47957,5220.536413,58679552,24.333454,0.39966,0.404318,61.260469,1.8371,-0.601816,-0.597132,0.004701193,0.001238083,0.003463109,19.912166,86.782895,83.782895,0.665143,0.00665143,0.11968985,0.001196899,0.54545315,0.005454532,0,0.665143,-0.599387,0.01943,3,0,0,2.9,83.7154,0,-1.5,0
5222,44958.47958,5221.536413,58679553,23.554571,0.396916,0.401545,60.588196,1.835127,-0.604239,-0.599696,0.004665571,0.001224497,0.003441075,19.912166,85.792832,82.792832,0.661461,0.00661461,0.118275474,0.001182755,0.543185526,0.005431855,0,0.661461,-0.601888,0.02027,3,0,0,3,83.7154,0,-1.5,0
5223,44958.4796,5222.536413,58679554,23.115893,0.395239,0.399885,60.206386,1.832169,-0.605747,-0.601011,0.004645407,0.00121678,0.003428627,19.912166,85.212661,82.212661,0.659317,0.00659317,0.117446659,0.001174467,0.541870341,0.005418703,0,0.659317,-0.603316,0.02226,3,0,0,3,83.7154,0,-1.5,0
5224,44958.47961,5223.536413,58679555,22.832637,0.394176,0.398813,59.956841,1.832169,-0.606765,-0.602194,0.004629686,0.001211737,0.003417949,19.912166,84.84095,81.84095,0.657816,0.00657816,0.116915643,0.001169156,0.540900357,0.005409004,0,0.657816,-0.604366,0.0236,3,0,0,3,83.7154,0,-1.5,0
5225,44958.47962,5224.536413,58679556,22.594012,0.393398,0.397983,59.747507,1.830197,-0.607491,-0.603082,0.004618157,0.001207506,0.003410651,19.912166,84.551547,81.551547,0.656737,0.00656737,0.11650221,0.001165022,0.54023479,0.005402348,0,0.656737,-0.605247,0.024,3,0,0,3,83.7154,0,-1.5,0
5226,44958.47963,5225.536413,58679557,22.402444,0.392704,0.397297,59.57869,1.830197,-0.608237,-0.60341,0.004610486,0.001204094,0.003406391,19.912166,84.309138,81.309138,0.655794,0.00655794,0.116155911,0.001161559,0.539638089,0.005396381,0,0.655794,-0.605782,0.02383,3,0,0,3,83.7154,0,-1.5,0
5227,44958.47964,5226.536413,58679558,22.207828,0.39199,0.396597,59.385258,1.830197,-0.608913,-0.604134,0.004600486,0.001200185,0.003400301,19.912166,84.043102,81.043102,0.65484,0.0065484,0.11577586,0.001157759,0.53906414,0.005390641,0,0.65484,-0.606579,0.02339,3,0,0,3,83.7154,0,-1.5,0
5228,44958.47965,5227.536413,58679559,22.027231,0.391318,0.395918,59.212503,1.829211,-0.60962,-0.604824,0.004590507,0.001196694,0.003393813,19.912166,83.802428,80.802428,0.653759,0.00653759,0.11543204,0.00115432,0.53832696,0.00538327,0,0.653759,-0.607261,0.02238,3,0,0,3,83.7154,0,-1.5,0
5229,44958.47966,5228.536413,58679560,21.833384,0.390662,0.395233,59.044108,1.828225,-0.610263,-0.605613,0.004580279,0.00119329,0.003386988,19.912166,83.5466,80.5466,0.652792,0.00652792,0.115066571,0.001150666,0.537725429,0.005377254,0,0.652792,-0.607955,0.02145,3,0,0,3,83.7154,0,-1.5,0
5230,44958.47968,5229.536413,58679561,21.632002,0.389977,0.394559,58.866067,1.828225,-0.610926,-0.606336,0.004570379,0.001189692,0.003380686,19.912166,83.291269,80.291269,0.651849,0.00651849,0.114701813,0.001147018,0.537147187,0.005371472,0,0.651849,-0.608591,0.02122,3,0,0,3,83.7154,0,-1.5,0
5231,44958.47969,5230.536413,58679562,21.419792,0.389214,0.393832,58.668986,1.828225,-0.611671,-0.606895,0.004561064,0.001185709,0.003375355,19.912166,83.018247,80.018247,0.650742,0.00650742,0.114311781,0.001143118,0.536430219,0.005364302,0,0.650742,-0.609289,0.02128,3,0,0,3,83.7154,0,-1.5,0
5232,44958.4797,5231.536413,58679563,21.226029,0.388557,0.393131,58.494568,1.827239,-0.612218,-0.607848,0.00455035,0.001182184,0.003368166,19.912166,82.766011,79.766011,0.649862,0.00649862,0.113951444,0.001139514,0.535910556,0.005359106,0,0.649862,-0.609924,0.02035,3,0,0,3,83.7154,0,-1.5,0
5233,44958.47971,5232.536413,58679564,20.973414,0.387654,0.392204,58.245871,1.825266,-0.613193,-0.608637,0.00453775,0.001177158,0.003360592,19.912166,82.430023,79.430023,0.648503,0.00648503,0.113471461,0.001134715,0.535031539,0.005350315,0,0.648503,-0.610911,0.0194,3,0,0,3,83.7154,0,-1.5,0
5234,44958.47972,5233.536413,58679565,20.705948,0.386632,0.391255,57.984616,1.82428,-0.614253,-0.60959,0.004523371,0.001171878,0.003351494,19.912166,82.061485,79.061485,0.647076,0.00647076,0.112944979,0.00112945,0.534131021,0.00534131,0,0.647076,-0.611917,0.01798,3,0,0,3,83.7154,0,-1.5,0
5235,44958.47973,5234.536413,58679566,20.427284,0.38565,0.390245,57.730935,1.82428,-0.615183,-0.610806,0.004508043,0.001166751,0.003341292,19.912166,81.695792,78.695792,0.645681,0.00645681,0.11242256,0.001124226,0.53325844,0.005332584,0,0.645681,-0.612861,0.01763,3,0,0,3,83.7154,0,-1.5,0
5236,44958.47975,5235.536413,58679567,20.148952,0.384728,0.38928,57.462712,1.82428,-0.616154,-0.611792,0.004494064,0.00116133,0.003332734,19.912166,81.3163,78.3163,0.644264,0.00644264,0.111880429,0.001118804,0.532383571,0.005323836,0,0.644264,-0.613922,0.01792,3,0,0,3,83.7154,0,-1.5,0
5237,44958.47976,5236.536413,58679568,19.863401,0.383734,0.388239,57.21406,1.823294,-0.617123,-0.612647,0.004481036,0.001156305,0.003324731,19.912166,80.960552,77.960552,0.642853,0.00642853,0.111372217,0.001113722,0.531480783,0.005314808,0,0.642853,-0.614895,0.01833,3,0,0,3,83.7154,0,-1.5,0
5238,44958.47977,5237.536413,58679569,19.584379,0.382695,0.387166,56.900839,1.823294,-0.618294,-0.613929,0.004463514,0.001149975,0.00331354,19.912166,80.53889,77.53889,0.641172,0.00641172,0.110769843,0.001107698,0.530402157,0.005304022,0,0.641172,-0.615972,0.01879,3,0,0,3,83.7154,0,-1.5,0
5239,44958.47978,5238.536413,58679570,19.282945,0.381541,0.385959,56.614942,1.821322,-0.619344,-0.615046,0.004448036,0.001144197,0.003303839,19.912166,80.124377,77.124377,0.63965,0.0063965,0.110177681,0.001101777,0.529472319,0.005294723,0,0.63965,-0.617083,0.01928,3,0,0,3,83.7154,0,-1.5,0
5240,44958.47979,5239.536413,58679571,19.00025,0.38066,0.385022,56.38018,1.820336,-0.620284,-0.615901,0.004435214,0.001139452,0.003295762,19.912166,79.790018,76.790018,0.638341,0.00638341,0.109700026,0.001097,0.528640974,0.00528641,0,0.638341,-0.618071,0.01986,3,0,0,3,83.7154,0,-1.5,0
5241,44958.4798,5240.536413,58679572,18.77589,0.379846,0.384179,56.174213,1.81935,-0.621047,-0.616821,0.004423193,0.001135289,0.003287904,19.912166,79.493947,76.493947,0.637062,0.00637062,0.109277067,0.001092771,0.527784933,0.005277849,0,0.637062,-0.618906,0.02003,3,0,0,3,83.7154,0,-1.5,0
5242,44958.47982,5241.536413,58679573,18.561943,0.379165,0.383376,55.979117,1.81935,-0.621761,-0.617544,0.004412929,0.001131346,0.003281582,19.912166,79.221653,76.221653,0.636102,0.00636102,0.108888076,0.001088881,0.527213924,0.005272139,0,0.636102,-0.619573,0.0196,3,0,0,3,83.7154,0,-1.5,0
5243,44958.47983,5242.536413,58679574,18.061347,0.377557,0.381743,55.40061,1.817378,-0.623867,-0.619845,0.00438145,0.001119655,0.003261795,19.912166,78.475603,75.475603,0.633264,0.00633264,0.10782229,0.001078223,0.52544171,0.005254417,0,0.633264,-0.62166,0.01937,3,0,0,3,83.7154,0,-1.5,0
5244,44958.47984,5243.536413,58679575,17.355811,0.374903,0.378851,54.754412,1.814419,-0.626241,-0.622409,0.004346179,0.001106595,0.003239584,19.912166,77.517782,74.517782,0.629531,0.00629531,0.106453974,0.00106454,0.523077026,0.00523077,0,0.629531,-0.624189,0.01992,3,0,0,3,83.7154,0,-1.5,0
5245,44958.47985,5244.536413,58679576,16.966731,0.373429,0.377341,54.430805,1.814419,-0.627528,-0.623527,0.004329,0.001100055,0.003228945,19.912166,77.034005,74.034005,0.627729,0.00627729,0.105762864,0.001057629,0.521966136,0.005219661,0,0.627729,-0.625521,0.02157,3,0,0,3,83.7154,0,-1.5,0
5246,44958.47986,5245.536413,58679577,16.73576,0.372655,0.37644,54.219553,1.813433,-0.628208,-0.624546,0.004316864,0.001095785,0.003221079,19.912166,76.746913,73.746913,0.626503,0.00626503,0.105352733,0.001053527,0.521150267,0.005211503,0,0.626503,-0.626286,0.02276,3,0,0,3,83.7154,0,-1.5,0
5247,44958.47987,5246.536413,58679578,16.528171,0.372019,0.375623,54.025903,1.812447,-0.628948,-0.625433,0.004305243,0.001091872,0.003213371,19.912166,76.454469,73.454469,0.625442,0.00625442,0.104934956,0.00104935,0.520507044,0.00520507,0,0.625442,-0.627051,0.0229,3,0,0,3,83.7154,0,-1.5,0
5248,44958.47988,5247.536413,58679579,16.337086,0.37138,0.374934,53.853675,1.813433,-0.629524,-0.625992,0.004297136,0.001088391,0.003208745,19.912166,76.20607,73.20607,0.624491,0.00624491,0.1045801,0.001045801,0.5199109,0.005199109,0,0.624491,-0.627778,0.02221,3,0,0,3,83.7154,0,-1.5,0
5249,44958.4799,5248.536413,58679580,16.156383,0.370735,0.374258,53.669798,1.811461,-0.630286,-0.626748,0.004286293,0.001084675,0.003201618,19.912166,75.950053,72.950053,0.623393,0.00623393,0.104214361,0.001042144,0.519178639,0.005191786,0,0.623393,-0.628463,0.02174,3,0,0,3,83.7154,0,-1.5,0
5250,44958.47991,5249.536413,58679581,15.959441,0.369995,0.373483,53.476342,1.810475,-0.630935,-0.627471,0.004276493,0.001080765,0.003195728,19.912166,75.681222,72.681222,0.62235,0.0062235,0.103830317,0.001038303,0.518519683,0.005185197,0,0.62235,-0.629192,0.02087,3,0,0,3,83.7154,0,-1.5,0
5251,44958.47992,5250.536413,58679582,15.739037,0.369254,0.372667,53.284556,1.809489,-0.631679,-0.628161,0.00426625,0.001076889,0.003189361,19.912166,75.405735,72.405735,0.621355,0.00621355,0.103436764,0.001034368,0.517918236,0.005179182,0,0.621355,-0.629887,0.02035,3,0,0,3,83.7154,0,-1.5,0
